phylum,class,order,family,genus,species,specificEpithet,sex,sampleSizeValue,inTextReference,publicationYear,fullReference,mass,mass - units,mass - method,mass - comments,mass - metadata comment,original mass,original mass - units,metabolic rate,metabolic rate - units,metabolic rate - method,metabolic rate - comments,metabolic rate - metadata comment,original metabolic rate,original metabolic rate - units,original respiratoryQuotient,original temperature,mass-specific metabolic rate,mass-specific metabolic rate - units,brain size,brain size - units,brain size - method,brain size - comments,brain size - metadata comment,original brain size,original brain size - units,observationID,file,line,modified
Arthropoda,Arachnida,Araneae,Deinopidae,Deinopis,Deinopis spinosa,spinosa,female,1,"Stafstrom, Michalik, & Hebets, 2017",2017,"Stafstrom, J. A., Michalik, P., & Hebets, E. A. (2017). Sensory system plasticity in a visually specialized, nocturnal spider. Scientific Reports, 7, 46627. doi:10.1038/srep46627",,"",,"","",,"",,"",,"","",,"",,,,"",3.7563525865600007e-005,g,micro-CT,"",,36258229.6,um3,doi-10.1038_srep46627::13,../data/raw/brain size/Arachnida/doi-10.1038_srep46627.csv,14,2021-03-01T06:55:56Z
Arthropoda,Arachnida,Araneae,Deinopidae,Deinopis,Deinopis spinosa,spinosa,male,1,"Stafstrom, Michalik, & Hebets, 2017",2017,"Stafstrom, J. A., Michalik, P., & Hebets, E. A. (2017). Sensory system plasticity in a visually specialized, nocturnal spider. Scientific Reports, 7, 46627. doi:10.1038/srep46627",,"",,"","",,"",,"",,"","",,"",,,,"",3.7893214631999996e-5,g,micro-CT,"",,36576462,um3,doi-10.1038_srep46627::14,../data/raw/brain size/Arachnida/doi-10.1038_srep46627.csv,15,2021-03-01T06:55:56Z
Arthropoda,Arachnida,Araneae,Deinopidae,Deinopis,Deinopis spinosa,spinosa,male,1,"Stafstrom, Michalik, & Hebets, 2017",2017,"Stafstrom, J. A., Michalik, P., & Hebets, E. A. (2017). Sensory system plasticity in a visually specialized, nocturnal spider. Scientific Reports, 7, 46627. doi:10.1038/srep46627",,"",,"","",,"",,"",,"","",,"",,,,"",3.911181864520001e-5,g,micro-CT,"",,37752720.7,um3,doi-10.1038_srep46627::15,../data/raw/brain size/Arachnida/doi-10.1038_srep46627.csv,16,2021-03-01T06:55:56Z
Arthropoda,Arachnida,Araneae,Deinopidae,Deinopis,Deinopis spinosa,spinosa,female,1,"Stafstrom, Michalik, & Hebets, 2017",2017,"Stafstrom, J. A., Michalik, P., & Hebets, E. A. (2017). Sensory system plasticity in a visually specialized, nocturnal spider. Scientific Reports, 7, 46627. doi:10.1038/srep46627",,"",,"","",,"",,"",,"","",,"",,,,"",4.37845336824e-5,g,micro-CT,"",,42263063.4,um3,doi-10.1038_srep46627::16,../data/raw/brain size/Arachnida/doi-10.1038_srep46627.csv,17,2021-03-01T06:55:56Z
Arthropoda,Arachnida,Araneae,Deinopidae,Deinopis,Deinopis spinosa,spinosa,male,1,"Stafstrom, Michalik, & Hebets, 2017",2017,"Stafstrom, J. A., Michalik, P., & Hebets, E. A. (2017). Sensory system plasticity in a visually specialized, nocturnal spider. Scientific Reports, 7, 46627. doi:10.1038/srep46627",,"",,"","",,"",,"",,"","",,"",,,,"",4.3322824431600004e-5,g,micro-CT,"",,41817398.1,um3,doi-10.1038_srep46627::17,../data/raw/brain size/Arachnida/doi-10.1038_srep46627.csv,18,2021-03-01T06:55:56Z
Arthropoda,Arachnida,Araneae,Deinopidae,Deinopis,Deinopis spinosa,spinosa,female,1,"Stafstrom, Michalik, & Hebets, 2017",2017,"Stafstrom, J. A., Michalik, P., & Hebets, E. A. (2017). Sensory system plasticity in a visually specialized, nocturnal spider. Scientific Reports, 7, 46627. doi:10.1038/srep46627",,"",,"","",,"",,"",,"","",,"",,,,"",4.5013875732e-5,g,micro-CT,"",,43449687,um3,doi-10.1038_srep46627::18,../data/raw/brain size/Arachnida/doi-10.1038_srep46627.csv,19,2021-03-01T06:55:56Z
Arthropoda,Arachnida,Araneae,Deinopidae,Deinopis,Deinopis spinosa,spinosa,male,1,"Stafstrom, Michalik, & Hebets, 2017",2017,"Stafstrom, J. A., Michalik, P., & Hebets, E. A. (2017). Sensory system plasticity in a visually specialized, nocturnal spider. Scientific Reports, 7, 46627. doi:10.1038/srep46627",,"",,"","",,"",,"",,"","",,"",,,,"",3.9586550312399996e-5,g,micro-CT,"",,38210955.9,um3,doi-10.1038_srep46627::19,../data/raw/brain size/Arachnida/doi-10.1038_srep46627.csv,20,2021-03-01T06:55:56Z
Arthropoda,Arachnida,Araneae,Deinopidae,Deinopis,Deinopis spinosa,spinosa,male,1,"Stafstrom, Michalik, & Hebets, 2017",2017,"Stafstrom, J. A., Michalik, P., & Hebets, E. A. (2017). Sensory system plasticity in a visually specialized, nocturnal spider. Scientific Reports, 7, 46627. doi:10.1038/srep46627",,"",,"","",,"",,"",,"","",,"",,,,"",3.5006861237600004e-5,g,micro-CT,"",,33790406.6,um3,doi-10.1038_srep46627::20,../data/raw/brain size/Arachnida/doi-10.1038_srep46627.csv,21,2021-03-01T06:55:56Z
Chordata,Aves,Casuariiformes,Casuariidae,Casuarius,Casuarius casuarius,casuarius,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",43.85,kg,"","brain volume is raw in this source, but body mass is from the handbook of australian, new zealand and antartic birds (volumes 1-7)",,43850,g,,"",,"","",,"",,,,"",37.6586,g,skull filling,relative brain weight,,36.35,ml,doi-10.1071_MU13034::1,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,2,2021-03-01T06:55:56Z
Chordata,Aves,Casuariiformes,Casuariidae,Dromaius,Dromaius novaehollandiae,novaehollandiae,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",36.5,kg,"","",,36500,g,,"",,"","",,"",,,,"",29.91968,g,skull filling,"",,28.88,ml,doi-10.1071_MU13034::2,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,4,2021-03-01T06:55:56Z
Chordata,Aves,Galliformes,Megapodiidae,Alectura,Alectura lathami,lathami,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",2.3000000000000003,kg,"","",,2300,g,,"",,"","",,"",,,,"",5.88448,g,skull filling,"",,5.68,ml,doi-10.1071_MU13034::3,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,6,2021-03-01T06:55:56Z
Chordata,Aves,Galliformes,Megapodiidae,Leipoa,Leipoa ocellata,ocellata,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",2,kg,"","",,2000,g,,"",,"","",,"",,,,"",4.662,g,skull filling,"",,4.5,ml,doi-10.1071_MU13034::4,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,8,2021-03-01T06:55:56Z
Chordata,Aves,Galliformes,Phasianidae,Coturnix,Coturnix pectoralis,pectoralis,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",0.105,kg,"","",,105,g,,"",,"","",,"",,,,"",0.99456,g,skull filling,"",,0.96,ml,doi-10.1071_MU13034::5,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,10,2021-03-01T06:55:56Z
Chordata,Aves,Galliformes,Phasianidae,Excalfactoria,Excalfactoria chinensis,chinensis,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",0.0375,kg,"","",,37.5,g,,"",,"","",,"",,,,"",0.5801600000000001,g,skull filling,"",,0.56,ml,doi-10.1071_MU13034::6,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,12,2021-03-01T06:55:56Z
Chordata,Aves,Anseriformes,Anseranatidae,Anseranas,Anseranas semipalmata,semipalmata,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",2.4,kg,"","",,2400,g,,"",,"","",,"",,,,"",9.116800000000001,g,skull filling,"",,8.8,ml,doi-10.1071_MU13034::7,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,14,2021-03-01T06:55:56Z
Chordata,Aves,Anseriformes,Anatidae,Dendrocygna,Dendrocygna eytoni,eytoni,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",1,kg,"","",,1000,g,,"",,"","",,"",,,,"",4.7241599999999995,g,skull filling,"",,4.56,ml,doi-10.1071_MU13034::8,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,16,2021-03-01T06:55:56Z
Chordata,Aves,Anseriformes,Anatidae,Dendrocygna,Dendrocygna arcuata,arcuata,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",0.8,kg,"","",,800,g,,"",,"","",,"",,,,"",4.67236,g,skull filling,"",,4.51,ml,doi-10.1071_MU13034::9,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,18,2021-03-01T06:55:56Z
Chordata,Aves,Anseriformes,Anatidae,Biziura,Biziura lobata,lobata,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",1.975,kg,"","",,1975,g,,"",,"","",,"",,,,"",9.03392,g,skull filling,"",,8.72,ml,doi-10.1071_MU13034::10,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,20,2021-03-01T06:55:56Z
Chordata,Aves,Anseriformes,Anatidae,Stictonetta,Stictonetta naevosa,naevosa,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",0.91,kg,"","",,910,g,,"",,"","",,"",,,,"",4.56876,g,skull filling,"",,4.41,ml,doi-10.1071_MU13034::11,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,22,2021-03-01T06:55:56Z
Chordata,Aves,Anseriformes,Anatidae,Cereopsis,Cereopsis novaehollandiae,novaehollandiae,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",5,kg,"","",,5000,g,,"",,"","",,"",,,,"",9.14788,g,skull filling,"",,8.83,ml,doi-10.1071_MU13034::12,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,24,2021-03-01T06:55:56Z
Chordata,Aves,Anseriformes,Anatidae,Cygnus,Cygnus atratus,atratus,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",6.1000000000000005,kg,"","",,6100,g,,"",,"","",,"",,,,"",12.5874,g,skull filling,"",,12.15,ml,doi-10.1071_MU13034::13,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,26,2021-03-01T06:55:56Z
Chordata,Aves,Anseriformes,Anatidae,Tadorna,Tadorna radjah,radjah,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",0.885,kg,"","",,885,g,,"",,"","",,"",,,,"",5.36648,g,skull filling,"",,5.18,ml,doi-10.1071_MU13034::14,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,28,2021-03-01T06:55:56Z
Chordata,Aves,Anseriformes,Anatidae,Tadorna,Tadorna tadornoides,tadornoides,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",1.45,kg,"","",,1450,g,,"",,"","",,"",,,,"",6.03988,g,skull filling,"",,5.83,ml,doi-10.1071_MU13034::15,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,30,2021-03-01T06:55:56Z
Chordata,Aves,Anseriformes,Anatidae,Chenonetta,Chenonetta jubata,jubata,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",0.8,kg,"","",,800,g,,"",,"","",,"",,,,"",4.22688,g,skull filling,"",,4.08,ml,doi-10.1071_MU13034::16,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,32,2021-03-01T06:55:56Z
Chordata,Aves,Anseriformes,Anatidae,Malacorhynchus,Malacorhynchus membranaceus,membranaceus,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",0.375,kg,"","",,375,g,,"",,"","",,"",,,,"",2.9526000000000003,g,skull filling,"",,2.85,ml,doi-10.1071_MU13034::17,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,34,2021-03-01T06:55:56Z
Chordata,Aves,Anseriformes,Anatidae,Nettapus,Nettapus pulchellus,pulchellus,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",0.28,kg,"","",,280,g,,"",,"","",,"",,,,"",2.7764800000000003,g,skull filling,"",,2.68,ml,doi-10.1071_MU13034::18,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,36,2021-03-01T06:55:56Z
Chordata,Aves,Anseriformes,Anatidae,Anas,Anas rhynchotis,rhynchotis,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",0.65,kg,"","",,650,g,,"",,"","",,"",,,,"",3.66744,g,skull filling,"",,3.54,ml,doi-10.1071_MU13034::19,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,38,2021-03-01T06:55:56Z
Chordata,Aves,Anseriformes,Anatidae,Anas,Anas gracilis,gracilis,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",0.4965,kg,"","",,496.5,g,,"",,"","",,"",,,,"",3.64672,g,skull filling,"",,3.52,ml,doi-10.1071_MU13034::20,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,40,2021-03-01T06:55:56Z
Chordata,Aves,Anseriformes,Anatidae,Anas,Anas castanea,castanea,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",0.65,kg,"","",,650,g,,"",,"","",,"",,,,"",3.86428,g,skull filling,"",,3.73,ml,doi-10.1071_MU13034::21,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,42,2021-03-01T06:55:56Z
Chordata,Aves,Anseriformes,Anatidae,Anas,Anas superciliosa,superciliosa,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",1,kg,"","",,1000,g,,"",,"","",,"",,,,"",5.52188,g,skull filling,"",,5.33,ml,doi-10.1071_MU13034::22,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,44,2021-03-01T06:55:56Z
Chordata,Aves,Anseriformes,Anatidae,Aythya,Aythya australis,australis,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",0.85,kg,"","",,850,g,,"",,"","",,"",,,,"",5.06604,g,skull filling,"",,4.89,ml,doi-10.1071_MU13034::23,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,46,2021-03-01T06:55:56Z
Chordata,Aves,Anseriformes,Anatidae,Oxyura,Oxyura australis,australis,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",0.85,kg,"","",,850,g,,"",,"","",,"",,,,"",4.16472,g,skull filling,"",,4.02,ml,doi-10.1071_MU13034::24,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,48,2021-03-01T06:55:56Z
Chordata,Aves,Phaethontiformes,Phaethontidae,Phaethon,Phaethon rubricauda,rubricauda,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",0.8,kg,"","",,800,g,,"",,"","",,"",,,,"",4.68272,g,skull filling,"",,4.52,ml,doi-10.1071_MU13034::25,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,50,2021-03-01T06:55:56Z
Chordata,Aves,Podicipediformes,Podicipedidae,Tachybaptus,Tachybaptus novaehollandiae,novaehollandiae,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",0.165,kg,"","",,165,g,,"",,"","",,"",,,,"",1.71976,g,skull filling,"",,1.66,ml,doi-10.1071_MU13034::26,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,52,2021-03-01T06:55:56Z
Chordata,Aves,Podicipediformes,Podicipedidae,Poliocephalus,Poliocephalus poliocephalus,poliocephalus,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",0.24,kg,"","",,240,g,,"",,"","",,"",,,,"",1.78192,g,skull filling,"",,1.72,ml,doi-10.1071_MU13034::27,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,54,2021-03-01T06:55:56Z
Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,Podiceps cristatus,cristatus,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",1.1,kg,"","",,1100,g,,"",,"","",,"",,,,"",3.22196,g,skull filling,"",,3.11,ml,doi-10.1071_MU13034::28,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,56,2021-03-01T06:55:56Z
Chordata,Aves,Columbiformes,Columbidae,Columba,Columba leucomela,leucomela,,1,"Franklin, Garnett, Luck, Gutierrez-Ibanez, & Iwaniuk, 2014",2014,"Franklin, D. C., Garnett, S. T., Luck, G. W., Gutierrez-Ibanez, C., & Iwaniuk, A. N. (2014). Relative brain size in Australian birds. Emu, 114(2), 160-170. doi:10.1071/MU13034",0.42,kg,"","",,420,g,,"",,"","",,"",,,,"",2.37244,g,skull filling,"",,2.29,ml,doi-10.1071_MU13034::29,../data/raw/brain size/Aves/doi-10.1071_MU13034.csv,58,2021-03-01T06:55:56Z
